Wavelength (nm)	Band 1p	Band 1	Band 2	Band 3	Band 4	Band 4p	Band 5p	Band 5	Band 7	Pan
2126	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.95010	0.00000
2127	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.94998	0.00000
2128	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.95052	0.00000
2129	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.95057	0.00000
2130	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.95093	0.00000
2131	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.95048	0.00000
2132	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.95120	0.00000
2133	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.95098	0.00000
2134	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.94969	0.00000
2135	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.94866	0.00000
2136	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.94872	0.00000
2137	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.94838	0.00000
2138	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.94892	0.00000
2139	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.94866	0.00000
2140	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.94849	0.00000
2141	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.94789	0.00000
2142	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.94679	0.00000
2143	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.94715	0.00000
2144	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.94704	0.00000
2145	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.94810	0.00000
2146	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.94738	0.00000
2147	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.94731	0.00000
2148	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.94579	0.00000
2149	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.94676	0.00000
2150	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.94450	0.00000
2151	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.94526	0.00000
2152	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.94288	0.00000
2153	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.94548	0.00000
2154	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.94268	0.00000
2155	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.94438	0.00000
2156	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.93979	0.00000
2157	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.94313	0.00000
2158	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.93709	0.00000
2159	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.94404	0.00000
2160	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.93796	0.00000
2161	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.94232	0.00000
2162	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.93382	0.00000
2163	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.94628	0.00000
2164	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.93076	0.00000
2165	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.94448	0.00000
2166	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.93935	0.00000
2167	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.94114	0.00000
2168	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.94026	0.00000
2169	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.94164	0.00000
2170	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.94068	0.00000
2171	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.94240	0.00000
2172	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.94213	0.00000
2173	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.94420	0.00000
2174	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.94348	0.00000
2175	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.94538	0.00000
2176	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.94511	0.00000
2177	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.94593	0.00000
2178	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.94578	0.00000
2179	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.94654	0.00000
2180	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.94663	0.00000
2181	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.94921	0.00000
2182	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.94832	0.00000
2183	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.95229	0.00000
2184	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.94928	0.00000
2185	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.95249	0.00000
2186	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.95030	0.00000
2187	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.95495	0.00000
2188	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.95753	0.00000
2189	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.95553	0.00000
2190	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.95715	0.00000
2191	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.95623	0.00000
2192	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.95821	0.00000
2193	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.95752	0.00000
2194	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.95900	0.00000
2195	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.95940	0.00000
2196	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.96185	0.00000
2197	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.96256	0.00000
2198	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.96294	0.00000
2199	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.96357	0.00000
2200	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.96423	0.00000
2201	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.96508	0.00000
2202	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.96664	0.00000
2203	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.96719	0.00000
2204	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.96818	0.00000
2205	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.96773	0.00000
2206	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.96827	0.00000
2207	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.96805	0.00000
2208	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.96916	0.00000
2209	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.96973	0.00000
2210	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.97098	0.00000
2211	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.97151	0.00000
2212	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.97222	0.00000
2213	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.97240	0.00000
2214	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.97222	0.00000
2215	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.97264	0.00000
2216	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.97415	0.00000
2217	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.97548	0.00000
2218	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.97617	0.00000
2219	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.97603	0.00000
2220	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.97633	0.00000
2221	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.97583	0.00000
2222	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.97657	0.00000
2223	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.97697	0.00000
2224	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.97783	0.00000
2225	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.97788	0.00000
2226	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.97839	0.00000
2227	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.97723	0.00000
2228	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.97758	0.00000
2229	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.97710	0.00000
2230	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.97751	0.00000
2231	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.97817	0.00000
2232	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.97957	0.00000
2233	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.97934	0.00000
2234	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.97922	0.00000
2235	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.97899	0.00000
2236	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.97945	0.00000
2237	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.97949	0.00000
2238	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.98107	0.00000
2239	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.98148	0.00000
2240	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.98162	0.00000
2241	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.98027	0.00000
2242	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.98072	0.00000
2243	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.98030	0.00000
2244	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.98081	0.00000
2245	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.98128	0.00000
2246	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.98203	0.00000
2247	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.98199	0.00000
2248	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.98203	0.00000
2249	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.98189	0.00000
2250	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.98204	0.00000
2251	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.98161	0.00000
2252	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.98362	0.00000
2253	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.98406	0.00000
2254	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.98460	0.00000
2255	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.98377	0.00000
2256	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.98320	0.00000
2257	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.98276	0.00000
2258	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.98335	0.00000
2259	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.98323	0.00000
2260	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.98447	0.00000
2261	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.98506	0.00000
2262	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.98417	0.00000
2263	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.98493	0.00000
2264	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.98352	0.00000
2265	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.98471	0.00000
2266	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.98523	0.00000
2267	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.98698	0.00000
2268	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.98750	0.00000
2269	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.98800	0.00000
2270	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.98853	0.00000
2271	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.98874	0.00000
2272	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.98975	0.00000
2273	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.99100	0.00000
2274	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.99264	0.00000
2275	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.99386	0.00000
2276	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.99440	0.00000
2277	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.99424	0.00000
2278	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.99426	0.00000
2279	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.99532	0.00000
2280	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.99651	0.00000
2281	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.99749	0.00000
2282	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.99721	0.00000
2283	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.99768	0.00000
2284	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.99772	0.00000
2285	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.99765	0.00000
2286	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.99790	0.00000
2287	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.99873	0.00000
2288	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.99910	0.00000
2289	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	1.00000	0.00000
2290	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.99961	0.00000
2291	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.99917	0.00000
2292	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.99858	0.00000
2293	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.99813	0.00000
2294	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.99912	0.00000
2295	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.99919	0.00000
2296	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.99923	0.00000
2297	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.99833	0.00000
2298	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.99741	0.00000
2299	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.99646	0.00000
2300	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.99632	0.00000
2301	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.99504	0.00000
2302	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.99503	0.00000
2303	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.99418	0.00000
2304	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.99305	0.00000
2305	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.99168	0.00000
2306	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.99084	0.00000
2307	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.98950	0.00000
2308	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.98811	0.00000
2309	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.98754	0.00000
2310	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.98707	0.00000
2311	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.98604	0.00000
2312	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.98492	0.00000
2313	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.98272	0.00000
2314	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.98093	0.00000
2315	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.98050	0.00000
2316	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.97950	0.00000
2317	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.97897	0.00000
2318	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.97825	0.00000
2319	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.97711	0.00000
2320	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.97640	0.00000
2321	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.97491	0.00000
2322	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.97483	0.00000
2323	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.97377	0.00000
2324	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.97351	0.00000
2325	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.97328	0.00000
2326	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.97155	0.00000
2327	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.96923	0.00000
2328	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.96701	0.00000
2329	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.96426	0.00000
2330	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.96265	0.00000
2331	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.96033	0.00000
2332	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.95824	0.00000
2333	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.95503	0.00000
2334	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.95232	0.00000
2335	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.94846	0.00000
2336	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.94490	0.00000
2337	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.94123	0.00000
2338	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.93783	0.00000
2339	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.93272	0.00000
2340	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.92813	0.00000
2341	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.92202	0.00000
2342	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.91502	0.00000
2343	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.90767	0.00000
2344	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.89894	0.00000
2345	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.88981	0.00000
2346	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.87966	0.00000
2347	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.86743	0.00000
2348	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.85398	0.00000
2349	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.83998	0.00000
2350	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.82276	0.00000
2351	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.80392	0.00000
2352	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.78296	0.00000
2353	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.76193	0.00000
2354	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.73887	0.00000
2355	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.71547	0.00000
2356	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.68978	0.00000
2357	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.66259	0.00000
2358	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.63582	0.00000
2359	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.60853	0.00000
2360	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.58083	0.00000
2361	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.55199	0.00000
2362	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.52532	0.00000
2363	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.49658	0.00000
2364	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.46790	0.00000
2365	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.44151	0.00000
2366	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.41435	0.00000
2367	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.38851	0.00000
2368	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.36417	0.00000
2369	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.34010	0.00000
2370	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.31716	0.00000
2371	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.29515	0.00000
2372	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.27461	0.00000
2373	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.25490	0.00000
2374	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.23656	0.00000
2375	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.22078	0.00000
2376	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.20399	0.00000
2377	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.18920	0.00000
2378	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.17561	0.00000
2379	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.16219	0.00000
2380	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.15002	0.00000
2381	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.13912	0.00000
2382	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.12842	0.00000
2383	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.11846	0.00000
2384	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.10987	0.00000
2385	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.10131	0.00000
2386	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.09368	0.00000
2387	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.08660	0.00000
